TableName,SeriesCode,LineNumber,LineDescription,TimePeriod,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef
T10101,A191RL,1,Gross domestic product,2006Q3,Fisher Quantity Index,"Percent change, annual rate",0,0.6,T10101
T10101,A191RL,1,Gross domestic product,2006Q4,Fisher Quantity Index,"Percent change, annual rate",0,3.5,T10101
T10101,A191RL,1,Gross domestic product,2007Q1,Fisher Quantity Index,"Percent change, annual rate",0,1.2,T10101
T10101,A191RL,1,Gross domestic product,2007Q2,Fisher Quantity Index,"Percent change, annual rate",0,2.5,T10101
T10101,A191RL,1,Gross domestic product,2007Q3,Fisher Quantity Index,"Percent change, annual rate",0,2.3,T10101
T10101,A191RL,1,Gross domestic product,2007Q4,Fisher Quantity Index,"Percent change, annual rate",0,2.5,T10101
T10101,A191RL,1,Gross domestic product,2008Q1,Fisher Quantity Index,"Percent change, annual rate",0,-1.7,T10101
T10101,A191RL,1,Gross domestic product,2008Q2,Fisher Quantity Index,"Percent change, annual rate",0,2.4,T10101
T10101,A191RL,1,Gross domestic product,2008Q3,Fisher Quantity Index,"Percent change, annual rate",0,-2.1,T10101
T10101,A191RL,1,Gross domestic product,2008Q4,Fisher Quantity Index,"Percent change, annual rate",0,-8.5,T10101
T10101,A191RL,1,Gross domestic product,2009Q1,Fisher Quantity Index,"Percent change, annual rate",0,-4.5,T10101
T10101,A191RL,1,Gross domestic product,2009Q2,Fisher Quantity Index,"Percent change, annual rate",0,-0.7,T10101
T10101,A191RL,1,Gross domestic product,2009Q3,Fisher Quantity Index,"Percent change, annual rate",0,1.4,T10101
T10101,A191RL,1,Gross domestic product,2009Q4,Fisher Quantity Index,"Percent change, annual rate",0,4.4,T10101
T10101,A191RL,1,Gross domestic product,2010Q1,Fisher Quantity Index,"Percent change, annual rate",0,1.9,T10101
T10101,A191RL,1,Gross domestic product,2010Q2,Fisher Quantity Index,"Percent change, annual rate",0,3.9,T10101
T10101,A191RL,1,Gross domestic product,2010Q3,Fisher Quantity Index,"Percent change, annual rate",0,3.1,T10101
T10101,A191RL,1,Gross domestic product,2010Q4,Fisher Quantity Index,"Percent change, annual rate",0,2.1,T10101
T10101,A191RL,1,Gross domestic product,2011Q1,Fisher Quantity Index,"Percent change, annual rate",0,-0.9,T10101
T10101,A191RL,1,Gross domestic product,2011Q2,Fisher Quantity Index,"Percent change, annual rate",0,2.7,T10101
T10101,A191RL,1,Gross domestic product,2011Q3,Fisher Quantity Index,"Percent change, annual rate",0,-0.1,T10101
T10101,A191RL,1,Gross domestic product,2011Q4,Fisher Quantity Index,"Percent change, annual rate",0,4.6,T10101
T10101,A191RL,1,Gross domestic product,2012Q1,Fisher Quantity Index,"Percent change, annual rate",0,3.4,T10101
T10101,A191RL,1,Gross domestic product,2012Q2,Fisher Quantity Index,"Percent change, annual rate",0,1.8,T10101
T10101,A191RL,1,Gross domestic product,2012Q3,Fisher Quantity Index,"Percent change, annual rate",0,0.6,T10101
T10101,A191RL,1,Gross domestic product,2012Q4,Fisher Quantity Index,"Percent change, annual rate",0,0.5,T10101
T10101,A191RL,1,Gross domestic product,2013Q1,Fisher Quantity Index,"Percent change, annual rate",0,4.0,T10101
T10101,A191RL,1,Gross domestic product,2013Q2,Fisher Quantity Index,"Percent change, annual rate",0,1.1,T10101
T10101,A191RL,1,Gross domestic product,2013Q3,Fisher Quantity Index,"Percent change, annual rate",0,3.5,T10101
T10101,A191RL,1,Gross domestic product,2013Q4,Fisher Quantity Index,"Percent change, annual rate",0,3.5,T10101
T10101,A191RL,1,Gross domestic product,2014Q1,Fisher Quantity Index,"Percent change, annual rate",0,-1.4,T10101
T10101,A191RL,1,Gross domestic product,2014Q2,Fisher Quantity Index,"Percent change, annual rate",0,5.3,T10101
T10101,A191RL,1,Gross domestic product,2014Q3,Fisher Quantity Index,"Percent change, annual rate",0,5.0,T10101
T10101,A191RL,1,Gross domestic product,2014Q4,Fisher Quantity Index,"Percent change, annual rate",0,2.0,T10101
T10101,A191RL,1,Gross domestic product,2015Q1,Fisher Quantity Index,"Percent change, annual rate",0,3.6,T10101
T10101,A191RL,1,Gross domestic product,2015Q2,Fisher Quantity Index,"Percent change, annual rate",0,2.5,T10101
T10101,A191RL,1,Gross domestic product,2015Q3,Fisher Quantity Index,"Percent change, annual rate",0,1.6,T10101
T10101,A191RL,1,Gross domestic product,2015Q4,Fisher Quantity Index,"Percent change, annual rate",0,0.7,T10101
T10101,A191RL,1,Gross domestic product,2016Q1,Fisher Quantity Index,"Percent change, annual rate",0,2.3,T10101
T10101,A191RL,1,Gross domestic product,2016Q2,Fisher Quantity Index,"Percent change, annual rate",0,1.3,T10101
T10101,A191RL,1,Gross domestic product,2016Q3,Fisher Quantity Index,"Percent change, annual rate",0,2.9,T10101
T10101,A191RL,1,Gross domestic product,2016Q4,Fisher Quantity Index,"Percent change, annual rate",0,2.2,T10101
T10101,A191RL,1,Gross domestic product,2017Q1,Fisher Quantity Index,"Percent change, annual rate",0,2.0,T10101
T10101,A191RL,1,Gross domestic product,2017Q2,Fisher Quantity Index,"Percent change, annual rate",0,2.3,T10101
T10101,A191RL,1,Gross domestic product,2017Q3,Fisher Quantity Index,"Percent change, annual rate",0,3.2,T10101
T10101,A191RL,1,Gross domestic product,2017Q4,Fisher Quantity Index,"Percent change, annual rate",0,4.6,T10101
T10101,A191RL,1,Gross domestic product,2018Q1,Fisher Quantity Index,"Percent change, annual rate",0,3.3,T10101
T10101,A191RL,1,Gross domestic product,2018Q2,Fisher Quantity Index,"Percent change, annual rate",0,2.1,T10101
T10101,A191RL,1,Gross domestic product,2018Q3,Fisher Quantity Index,"Percent change, annual rate",0,2.5,T10101
T10101,A191RL,1,Gross domestic product,2018Q4,Fisher Quantity Index,"Percent change, annual rate",0,0.6,T10101
T10101,A191RL,1,Gross domestic product,2019Q1,Fisher Quantity Index,"Percent change, annual rate",0,2.5,T10101
T10101,A191RL,1,Gross domestic product,2019Q2,Fisher Quantity Index,"Percent change, annual rate",0,3.4,T10101
T10101,A191RL,1,Gross domestic product,2019Q3,Fisher Quantity Index,"Percent change, annual rate",0,4.8,T10101
T10101,A191RL,1,Gross domestic product,2019Q4,Fisher Quantity Index,"Percent change, annual rate",0,2.8,T10101
T10101,A191RL,1,Gross domestic product,2020Q1,Fisher Quantity Index,"Percent change, annual rate",0,-5.2,T10101
T10101,A191RL,1,Gross domestic product,2020Q2,Fisher Quantity Index,"Percent change, annual rate",0,-28.0,T10101
T10101,A191RL,1,Gross domestic product,2020Q3,Fisher Quantity Index,"Percent change, annual rate",0,34.9,T10101
T10101,A191RL,1,Gross domestic product,2020Q4,Fisher Quantity Index,"Percent change, annual rate",0,4.6,T10101
T10101,A191RL,1,Gross domestic product,2021Q1,Fisher Quantity Index,"Percent change, annual rate",0,5.7,T10101
T10101,A191RL,1,Gross domestic product,2021Q2,Fisher Quantity Index,"Percent change, annual rate",0,7.0,T10101
T10101,A191RL,1,Gross domestic product,2021Q3,Fisher Quantity Index,"Percent change, annual rate",0,3.3,T10101
T10101,A191RL,1,Gross domestic product,2021Q4,Fisher Quantity Index,"Percent change, annual rate",0,7.0,T10101
T10101,A191RL,1,Gross domestic product,2022Q1,Fisher Quantity Index,"Percent change, annual rate",0,-1.0,T10101
T10101,A191RL,1,Gross domestic product,2022Q2,Fisher Quantity Index,"Percent change, annual rate",0,0.6,T10101
T10101,A191RL,1,Gross domestic product,2022Q3,Fisher Quantity Index,"Percent change, annual rate",0,2.9,T10101
T10101,A191RL,1,Gross domestic product,2022Q4,Fisher Quantity Index,"Percent change, annual rate",0,2.8,T10101
T10101,A191RL,1,Gross domestic product,2023Q1,Fisher Quantity Index,"Percent change, annual rate",0,2.9,T10101
T10101,A191RL,1,Gross domestic product,2023Q2,Fisher Quantity Index,"Percent change, annual rate",0,2.5,T10101
T10101,A191RL,1,Gross domestic product,2023Q3,Fisher Quantity Index,"Percent change, annual rate",0,4.7,T10101
T10101,A191RL,1,Gross domestic product,2023Q4,Fisher Quantity Index,"Percent change, annual rate",0,3.4,T10101
T10101,A191RL,1,Gross domestic product,2024Q1,Fisher Quantity Index,"Percent change, annual rate",0,0.8,T10101
T10101,A191RL,1,Gross domestic product,2024Q2,Fisher Quantity Index,"Percent change, annual rate",0,3.6,T10101
T10101,A191RL,1,Gross domestic product,2024Q3,Fisher Quantity Index,"Percent change, annual rate",0,3.3,T10101
T10101,A191RL,1,Gross domestic product,2024Q4,Fisher Quantity Index,"Percent change, annual rate",0,1.9,T10101
T10101,A191RL,1,Gross domestic product,2025Q1,Fisher Quantity Index,"Percent change, annual rate",0,-0.6,T10101
T10101,A191RL,1,Gross domestic product,2025Q2,Fisher Quantity Index,"Percent change, annual rate",0,3.8,T10101
T10101,A191RL,1,Gross domestic product,2025Q3,Fisher Quantity Index,"Percent change, annual rate",0,4.4,T10101
T10101,DPCERL,2,Personal consumption expenditures,1947Q2,Fisher Quantity Index,"Percent change, annual rate",0,6.8,T10101
T10101,DPCERL,2,Personal consumption expenditures,1947Q3,Fisher Quantity Index,"Percent change, annual rate",0,1.3,T10101
T10101,DPCERL,2,Personal consumption expenditures,1947Q4,Fisher Quantity Index,"Percent change, annual rate",0,0.1,T10101
T10101,DPCERL,2,Personal consumption expenditures,1948Q1,Fisher Quantity Index,"Percent change, annual rate",0,2.0,T10101
T10101,DPCERL,2,Personal consumption expenditures,1948Q2,Fisher Quantity Index,"Percent change, annual rate",0,4.7,T10101
T10101,DPCERL,2,Personal consumption expenditures,1948Q3,Fisher Quantity Index,"Percent change, annual rate",0,0.6,T10101
T10101,DPCERL,2,Personal consumption expenditures,1948Q4,Fisher Quantity Index,"Percent change, annual rate",0,3.2,T10101
T10101,DPCERL,2,Personal consumption expenditures,1949Q1,Fisher Quantity Index,"Percent change, annual rate",0,0.6,T10101
T10101,DPCERL,2,Personal consumption expenditures,1949Q2,Fisher Quantity Index,"Percent change, annual rate",0,6.3,T10101
T10101,DPCERL,2,Personal consumption expenditures,1949Q3,Fisher Quantity Index,"Percent change, annual rate",0,0.9,T10101
T10101,DPCERL,2,Personal consumption expenditures,1949Q4,Fisher Quantity Index,"Percent change, annual rate",0,6.0,T10101
T10101,DPCERL,2,Personal consumption expenditures,1950Q1,Fisher Quantity Index,"Percent change, annual rate",0,6.9,T10101
T10101,DPCERL,2,Personal consumption expenditures,1950Q2,Fisher Quantity Index,"Percent change, annual rate",0,6.7,T10101
T10101,DPCERL,2,Personal consumption expenditures,1950Q3,Fisher Quantity Index,"Percent change, annual rate",0,22.2,T10101
T10101,DPCERL,2,Personal consumption expenditures,1950Q4,Fisher Quantity Index,"Percent change, annual rate",0,-11.5,T10101
T10101,DPCERL,2,Personal consumption expenditures,1951Q1,Fisher Quantity Index,"Percent change, annual rate",0,10.0,T10101
T10101,DPCERL,2,Personal consumption expenditures,1951Q2,Fisher Quantity Index,"Percent change, annual rate",0,-10.8,T10101
T10101,DPCERL,2,Personal consumption expenditures,1951Q3,Fisher Quantity Index,"Percent change, annual rate",0,4.7,T10101
T10101,DPCERL,2,Personal consumption expenditures,1951Q4,Fisher Quantity Index,"Percent change, annual rate",0,2.3,T10101
T10101,DPCERL,2,Personal consumption expenditures,1952Q1,Fisher Quantity Index,"Percent change, annual rate",0,0.9,T10101
T10101,DPCERL,2,Personal consumption expenditures,1952Q2,Fisher Quantity Index,"Percent change, annual rate",0,8.1,T10101
T10101,DPCERL,2,Personal consumption expenditures,1952Q3,Fisher Quantity Index,"Percent change, annual rate",0,1.9,T10101
T10101,DPCERL,2,Personal consumption expenditures,1952Q4,Fisher Quantity Index,"Percent change, annual rate",0,14.9,T10101
T10101,DPCERL,2,Personal consumption expenditures,1953Q1,Fisher Quantity Index,"Percent change, annual rate",0,4.8,T10101
T10101,DPCERL,2,Personal consumption expenditures,1953Q2,Fisher Quantity Index,"Percent change, annual rate",0,2.4,T10101
T10101,DPCERL,2,Personal consumption expenditures,1953Q3,Fisher Quantity Index,"Percent change, annual rate",0,-0.9,T10101
T10101,DPCERL,2,Personal consumption expenditures,1953Q4,Fisher Quantity Index,"Percent change, annual rate",0,-2.7,T10101
T10101,DPCERL,2,Personal consumption expenditures,1954Q1,Fisher Quantity Index,"Percent change, annual rate",0,1.5,T10101
T10101,DPCERL,2,Personal consumption expenditures,1954Q2,Fisher Quantity Index,"Percent change, annual rate",0,5.3,T10101
T10101,DPCERL,2,Personal consumption expenditures,1954Q3,Fisher Quantity Index,"Percent change, annual rate",0,5.5,T10101
T10101,DPCERL,2,Personal consumption expenditures,1954Q4,Fisher Quantity Index,"Percent change, annual rate",0,8.6,T10101
T10101,DPCERL,2,Personal consumption expenditures,1955Q1,Fisher Quantity Index,"Percent change, annual rate",0,9.3,T10101
T10101,DPCERL,2,Personal consumption expenditures,1955Q2,Fisher Quantity Index,"Percent change, annual rate",0,7.9,T10101
T10101,DPCERL,2,Personal consumption expenditures,1955Q3,Fisher Quantity Index,"Percent change, annual rate",0,5.0,T10101
T10101,DPCERL,2,Personal consumption expenditures,1955Q4,Fisher Quantity Index,"Percent change, annual rate",0,5.1,T10101
T10101,DPCERL,2,Personal consumption expenditures,1956Q1,Fisher Quantity Index,"Percent change, annual rate",0,0.7,T10101
T10101,DPCERL,2,Personal consumption expenditures,1956Q2,Fisher Quantity Index,"Percent change, annual rate",0,1.4,T10101
T10101,DPCERL,2,Personal consumption expenditures,1956Q3,Fisher Quantity Index,"Percent change, annual rate",0,0.9,T10101
T10101,DPCERL,2,Personal consumption expenditures,1956Q4,Fisher Quantity Index,"Percent change, annual rate",0,5.6,T10101
T10101,DPCERL,2,Personal consumption expenditures,1957Q1,Fisher Quantity Index,"Percent change, annual rate",0,2.8,T10101
T10101,DPCERL,2,Personal consumption expenditures,1957Q2,Fisher Quantity Index,"Percent change, annual rate",0,0.7,T10101
T10101,DPCERL,2,Personal consumption expenditures,1957Q3,Fisher Quantity Index,"Percent change, annual rate",0,3.2,T10101
T10101,DPCERL,2,Personal consumption expenditures,1957Q4,Fisher Quantity Index,"Percent change, annual rate",0,0.2,T10101
T10101,DPCERL,2,Personal consumption expenditures,1958Q1,Fisher Quantity Index,"Percent change, annual rate",0,-5.4,T10101
T10101,DPCERL,2,Personal consumption expenditures,1958Q2,Fisher Quantity Index,"Percent change, annual rate",0,3.4,T10101
T10101,DPCERL,2,Personal consumption expenditures,1958Q3,Fisher Quantity Index,"Percent change, annual rate",0,6.8,T10101
T10101,DPCERL,2,Personal consumption expenditures,1958Q4,Fisher Quantity Index,"Percent change, annual rate",0,5.5,T10101
T10101,DPCERL,2,Personal consumption expenditures,1959Q1,Fisher Quantity Index,"Percent change, annual rate",0,7.5,T10101
T10101,DPCERL,2,Personal consumption expenditures,1959Q2,Fisher Quantity Index,"Percent change, annual rate",0,6.3,T10101
T10101,DPCERL,2,Personal consumption expenditures,1959Q3,Fisher Quantity Index,"Percent change, annual rate",0,4.2,T10101
T10101,DPCERL,2,Personal consumption expenditures,1959Q4,Fisher Quantity Index,"Percent change, annual rate",0,0.5,T10101
T10101,DPCERL,2,Personal consumption expenditures,1960Q1,Fisher Quantity Index,"Percent change, annual rate",0,3.9,T10101
T10101,DPCERL,2,Personal consumption expenditures,1960Q2,Fisher Quantity Index,"Percent change, annual rate",0,5.1,T10101
T10101,DPCERL,2,Personal consumption expenditures,1960Q3,Fisher Quantity Index,"Percent change, annual rate",0,-1.6,T10101
T10101,DPCERL,2,Personal consumption expenditures,1960Q4,Fisher Quantity Index,"Percent change, annual rate",0,0.5,T10101
T10101,DPCERL,2,Personal consumption expenditures,1961Q1,Fisher Quantity Index,"Percent change, annual rate",0,-0.1,T10101
T10101,DPCERL,2,Personal consumption expenditures,1961Q2,Fisher Quantity Index,"Percent change, annual rate",0,6.1,T10101
T10101,DPCERL,2,Personal consumption expenditures,1961Q3,Fisher Quantity Index,"Percent change, annual rate",0,2.0,T10101
T10101,DPCERL,2,Personal consumption expenditures,1961Q4,Fisher Quantity Index,"Percent change, annual rate",0,8.3,T10101
T10101,DPCERL,2,Personal consumption expenditures,1962Q1,Fisher Quantity Index,"Percent change, annual rate",0,4.3,T10101
T10101,DPCERL,2,Personal consumption expenditures,1962Q2,Fisher Quantity Index,"Percent change, annual rate",0,5.0,T10101
T10101,DPCERL,2,Personal consumption expenditures,1962Q3,Fisher Quantity Index,"Percent change, annual rate",0,3.3,T10101
T10101,DPCERL,2,Personal consumption expenditures,1962Q4,Fisher Quantity Index,"Percent change, annual rate",0,5.8,T10101
T10101,DPCERL,2,Personal consumption expenditures,1963Q1,Fisher Quantity Index,"Percent change, annual rate",0,2.8,T10101
T10101,DPCERL,2,Personal consumption expenditures,1963Q2,Fisher Quantity Index,"Percent change, annual rate",0,3.8,T10101
T10101,DPCERL,2,Personal consumption expenditures,1963Q3,Fisher Quantity Index,"Percent change, annual rate",0,5.5,T10101
T10101,DPCERL,2,Personal consumption expenditures,1963Q4,Fisher Quantity Index,"Percent change, annual rate",0,3.4,T10101
T10101,DPCERL,2,Personal consumption expenditures,1964Q1,Fisher Quantity Index,"Percent change, annual rate",0,8.1,T10101
T10101,DPCERL,2,Personal consumption expenditures,1964Q2,Fisher Quantity Index,"Percent change, annual rate",0,7.3,T10101
T10101,DPCERL,2,Personal consumption expenditures,1964Q3,Fisher Quantity Index,"Percent change, annual rate",0,7.6,T10101
T10101,DPCERL,2,Personal consumption expenditures,1964Q4,Fisher Quantity Index,"Percent change, annual rate",0,1.2,T10101
T10101,DPCERL,2,Personal consumption expenditures,1965Q1,Fisher Quantity Index,"Percent change, annual rate",0,9.2,T10101
T10101,DPCERL,2,Personal consumption expenditures,1965Q2,Fisher Quantity Index,"Percent change, annual rate",0,4.5,T10101
T10101,DPCERL,2,Personal consumption expenditures,1965Q3,Fisher Quantity Index,"Percent change, annual rate",0,7.1,T10101
T10101,DPCERL,2,Personal consumption expenditures,1965Q4,Fisher Quantity Index,"Percent change, annual rate",0,11.7,T10101
T10101,DPCERL,2,Personal consumption expenditures,1966Q1,Fisher Quantity Index,"Percent change, annual rate",0,6.0,T10101
T10101,DPCERL,2,Personal consumption expenditures,1966Q2,Fisher Quantity Index,"Percent change, annual rate",0,1.0,T10101
T10101,DPCERL,2,Personal consumption expenditures,1966Q3,Fisher Quantity Index,"Percent change, annual rate",0,4.7,T10101
T10101,DPCERL,2,Personal consumption expenditures,1966Q4,Fisher Quantity Index,"Percent change, annual rate",0,1.7,T10101
T10101,DPCERL,2,Personal consumption expenditures,1967Q1,Fisher Quantity Index,"Percent change, annual rate",0,2.3,T10101
T10101,DPCERL,2,Personal consumption expenditures,1967Q2,Fisher Quantity Index,"Percent change, annual rate",0,5.6,T10101
T10101,DPCERL,2,Personal consumption expenditures,1967Q3,Fisher Quantity Index,"Percent change, annual rate",0,2.1,T10101
